time,t,data/C299_4.csv
2010 W52,2011-01-02,0.08481607096269245
2011 W01,2011-01-09,0.08252962837823394
2011 W02,2011-01-16,0.08420404340220608
2011 W03,2011-01-23,0.09215142015200184
2011 W04,2011-01-30,0.11034886854024373
2011 W05,2011-02-06,0.11319002792830171
2011 W06,2011-02-13,0.09153426028492859
2011 W07,2011-02-20,0.07500181769191624
2011 W08,2011-02-27,0.07156146150983911
2011 W09,2011-03-06,0.06983572341999811
2011 W10,2011-03-13,0.07207426447631232
2011 W11,2011-03-20,0.0703553694619205
2011 W12,2011-03-27,0.07374098104040414
2011 W13,2011-04-03,0.07487179925838175
2011 W14,2011-04-10,0.0674483454726641
2011 W15,2011-04-17,0.07310585810027678
2011 W16,2011-04-24,0.08219346229679275
2011 W17,2011-05-01,0.08275502217584141
2011 W18,2011-05-08,0.0747623100511948
2011 W19,2011-05-15,0.07188693528589093
2011 W20,2011-05-22,0.06959621577927666
2011 W21,2011-05-29,0.06500964445946122
2011 W22,2011-06-05,0.0712501015769012
2011 W23,2011-06-12,0.07919662294226587
2011 W24,2011-06-19,0.0632437033013562
2011 W25,2011-06-26,0.04101867731905412
2011 W26,2011-07-03,0.0404280343693465
2011 W27,2011-07-10,0.03984252372622571
2011 W28,2011-07-17,0.03469695868065514
2011 W29,2011-07-24,0.031257457883009154
2011 W30,2011-07-31,0.024969954621855917
2011 W31,2011-08-07,0.0317659839273266
2011 W32,2011-08-14,0.03175914085187742
2011 W33,2011-08-21,0.025475914512880005
2011 W34,2011-08-28,0.02374932103860783
2011 W35,2011-09-04,0.02372109335237993
2011 W36,2011-09-11,0.024262979389512163
2011 W37,2011-09-18,0.024238173241008854
2011 W38,2011-09-25,0.02365266259788812
2011 W39,2011-10-02,0.023639831831420877
2011 W40,2011-10-09,0.021911527588286406
2011 W41,2011-10-16,0.021302066181093482
2011 W42,2011-10-23,0.019587448088857373
2011 W43,2011-10-30,0.021840530680501125
2011 W44,2011-11-06,0.01954211271400652
2011 W45,2011-11-13,0.020659244781085717
2011 W46,2011-11-20,0.024606416238618034
2011 W47,2011-11-27,0.02516968688652904
2011 W48,2011-12-04,0.029686972067421435
2011 W49,2011-12-11,0.05129483818265029
2011 W50,2011-12-18,0.06038244237916629
2011 W51,2011-12-24,0.06548523820317947
