time,t,data/E298_2.csv
2009 W28,2009-07-12,0
2009 W29,2009-07-19,0
2009 W30,2009-07-26,0
2009 W31,2009-08-02,0
2009 W32,2009-08-09,0
2009 W33,2009-08-16,0
2009 W34,2009-08-23,0
2009 W35,2009-08-30,0
2009 W36,2009-09-06,0
2009 W37,2009-09-13,0
2009 W38,2009-09-20,0
2009 W39,2009-09-27,0
2009 W40,2009-10-04,0
2009 W41,2009-10-11,0
2009 W42,2009-10-18,0
2009 W43,2009-10-25,0
2009 W44,2009-11-01,0
2009 W45,2009-11-08,0
2009 W46,2009-11-15,0
2009 W47,2009-11-22,0
2009 W48,2009-11-29,0
2009 W49,2009-12-06,0
2009 W50,2009-12-13,0
2009 W51,2009-12-20,0
2009 W52,2009-12-27,0
2009 W53,2010-01-03,0
2010 W01,2010-01-10,0
2010 W02,2010-01-17,0
2010 W03,2010-01-24,0
2010 W04,2010-01-31,0.023344286573795725
2010 W05,2010-02-07,0.04269912528347308
2010 W06,2010-02-14,0.039283565511177065
2010 W07,2010-02-21,0.15199703799694553
2010 W08,2010-02-28,0.24080159207664198
2010 W09,2010-03-07,0.27495718979960215
2010 W10,2010-03-14,0.2612949507104181
2010 W11,2010-03-21,0.4389040588698109
2010 W12,2010-03-28,0.5140463738603231
2010 W13,2010-04-04,0.6165131670292037
2010 W14,2010-04-11,0.49355301522654715
2010 W15,2010-04-18,0.33643726570093035
2010 W16,2010-04-25,0.38425510251307465
2010 W17,2010-05-02,0.3500995047901144
2010 W18,2010-05-09,0.2066459943536818
2010 W19,2010-05-16,0.15882815754153756
2010 W20,2010-05-23,0.16224371731383358
2010 W21,2010-05-30,0.08368584255102529
2010 W22,2010-06-06,0
2010 W23,2010-06-13,0
2010 W24,2010-06-20,0.07685472300643326
2010 W25,2010-06-27,0.19981487480908977
2010 W26,2010-07-04,0.1861526357199057
2010 W27,2010-07-11,0.08880918220946932
2010 W28,2010-07-18,0.08368584255102529
2010 W29,2010-07-25,0.029036886194289013
2010 W30,2010-08-01,0
2010 W31,2010-08-08,0
2010 W32,2010-08-15,0
2010 W33,2010-08-22,0.03586800573888105
2010 W34,2010-08-29,0
2010 W35,2010-09-05,0.039283565511177065
2010 W36,2010-09-12,0
2010 W37,2010-09-19,0
2010 W38,2010-09-26,0
2010 W39,2010-10-03,0
2010 W40,2010-10-10,0
2010 W41,2010-10-17,0
2010 W42,2010-10-24,0
2010 W43,2010-10-31,0
2010 W44,2010-11-07,0
2010 W45,2010-11-14,0
2010 W46,2010-11-21,0
2010 W47,2010-11-28,0
2010 W48,2010-12-05,0
2010 W49,2010-12-12,0
2010 W50,2010-12-19,0
2010 W51,2010-12-26,0
2010 W52,2011-01-02,0
2011 W01,2011-01-09,0
2011 W02,2011-01-16,0
2011 W03,2011-01-23,0
2011 W04,2011-01-30,0
2011 W05,2011-02-06,0
2011 W06,2011-02-13,0
2011 W07,2011-02-20,0
2011 W08,2011-02-27,0
