time,t,data/C344_3.csv
2013 W01,2013-01-06,0.03586129246876302
2013 W02,2013-01-13,0.036605496538160615
2013 W03,2013-01-20,0.039180271536881195
2013 W04,2013-01-27,0.03845383361237634
2013 W05,2013-02-03,0.03628373191399137
2013 W06,2013-02-10,0.0403245428690496
2013 W07,2013-02-17,0.06704153476096124
2013 W08,2013-02-24,0.05570476030326735
2013 W09,2013-03-03,0.026828852804199527
2013 W10,2013-03-10,0.036353480482829686
2013 W11,2013-03-17,0.04002712444343712
2013 W12,2013-03-24,0.038570958567595404
2013 W13,2013-03-31,0.039323716706756245
2013 W14,2013-04-07,0.048845712363920823
2013 W15,2013-04-14,0.051779758292695405
2013 W16,2013-04-21,0.04338953186573766
2013 W17,2013-04-28,0.049988009679990036
2013 W18,2013-05-05,0.054024872602849855
2013 W19,2013-05-12,0.05659635757473844
2013 W20,2013-05-19,0.05771562470298369
2013 W21,2013-05-26,0.058091345767197655
2013 W22,2013-06-02,0.05663715390745519
2013 W23,2013-06-09,0.06214794885104952
2013 W24,2013-06-16,0.07935544718775815
2013 W25,2013-06-23,0.07679909633929678
2013 W26,2013-06-30,0.0610813221521162
2013 W27,2013-07-07,0.05524678856825341
2013 W28,2013-07-14,0.057085255561973136
2013 W29,2013-07-21,0.050515729983842295
2013 W30,2013-07-28,0.04980705820423026
2013 W31,2013-08-04,0.0545756230945261
2013 W32,2013-08-11,0.05641935413117702
2013 W33,2013-08-18,0.0549618722446025
2013 W34,2013-08-25,0.054621025464807654
2013 W35,2013-09-01,0.05389853557250121
2013 W36,2013-09-08,0.05244105368592669
2013 W37,2013-09-15,0.05209889089539907
2013 W38,2013-09-22,0.058701316741849835
2013 W39,2013-09-29,0.05980347573056874
2013 W40,2013-10-06,0.06568077966324748
2013 W41,2013-10-13,0.06495499974410898
2013 W42,2013-10-20,0.048870716567843975
2013 W43,2013-10-27,0.04852394773975152
2013 W44,2013-11-03,0.04743823888519266
2013 W45,2013-11-10,0.05001696191611163
2013 W46,2013-11-17,0.0533221228715354
2013 W47,2013-11-24,0.05332738691446662
2013 W48,2013-12-01,0.04895230923327751
2013 W49,2013-12-08,0.05190280529621208
2013 W50,2013-12-15,0.051545508382257244
2013 W51,2013-12-22,0.050457825511599136
2013 W52,2013-12-28,0.049016793759184635
