time,t,data/C524_1.csv
2009 May,2009-05-31,0.07142857143
2009 Jun,2009-06-30,0.1666666667
2009 Jul,2009-07-31,0
2009 Aug,2009-08-31,0.3636363636
2009 Sep,2009-09-30,0.4970414201
2009 Oct,2009-10-31,0.7096774194
2009 Nov,2009-11-30,0.7899159664
2009 Dec,2009-12-31,0.5683453237
2010 Jan,2010-01-31,0.4507042254
2010 Feb,2010-02-28,0.3235294118
2010 Mar,2010-03-31,0.25
2010 Apr,2010-04-30,0
2010 May,2010-05-31,0
2010 Jun,2010-06-30,0
2010 Jul,2010-07-31,0
2010 Aug,2010-08-31,0
2010 Sep,2010-09-30,0
2010 Oct,2010-10-31,0
2010 Nov,2010-11-30,0
2010 Dec,2010-12-01,0
