time,t,data/E1_69.csv
2010 W39,2010-10-03,0
2010 W40,2010-10-10,0.0103092783505155
2010 W41,2010-10-17,0.0113636363636364
2010 W42,2010-10-24,0
2010 W43,2010-10-31,0.00793650793650794
2010 W44,2010-11-07,0.00537634408602151
2010 W45,2010-11-14,0
2010 W46,2010-11-21,0
2010 W47,2010-11-28,0.00819672131147541
2010 W48,2010-12-05,0
2010 W49,2010-12-12,0.015
2010 W50,2010-12-19,0
2010 W51,2010-12-26,0
2010 W52,2011-01-02,0.00515463917525773
2011 W01,2011-01-09,0.0180995475113122
2011 W02,2011-01-16,0.0207253886010363
2011 W03,2011-01-23,0.0152284263959391
2011 W04,2011-01-30,0.0149253731343284
2011 W05,2011-02-06,0.036231884057971
2011 W06,2011-02-13,0.0518134715025907
2011 W07,2011-02-20,0.0407239819004525
2011 W08,2011-02-27,0.0465116279069767
2011 W09,2011-03-06,0.0424710424710425
2011 W10,2011-03-13,0.125
2011 W11,2011-03-20,0.114583333333333
2011 W12,2011-03-27,0.0769230769230769
2011 W13,2011-04-03,0.115384615384615
2011 W14,2011-04-10,0.0593220338983051
2011 W15,2011-04-17,0.0416666666666667
2011 W16,2011-04-24,0.0602409638554217
2011 W17,2011-05-01,0.0405405405405405
2011 W18,2011-05-08,0.0606060606060606
2011 W19,2011-05-15,0.0256410256410256
2011 W20,2011-05-22,0.0363636363636364
2011 W21,2011-05-29,0
2011 W22,2011-06-05,0.025
2011 W23,2011-06-12,0
2011 W24,2011-06-19,0.0350877192982456
2011 W25,2011-06-26,0.0327868852459016
2011 W26,2011-07-03,0
2011 W27,2011-07-10,0
2011 W28,2011-07-17,0.078125
2011 W29,2011-07-24,0
2011 W30,2011-07-31,0.0185185185185185
2011 W31,2011-08-07,0.0232558139534884
2011 W32,2011-08-14,0
2011 W33,2011-08-21,0.0172413793103448
2011 W34,2011-08-28,0.025
2011 W35,2011-09-04,0.12
2011 W36,2011-09-11,0
2011 W37,2011-09-18,0.0208333333333333
2011 W38,2011-09-25,0.0869565217391304
2011 W39,2011-10-02,0.114285714285714
2011 W40,2011-10-09,0.00578034682080925
2011 W41,2011-10-16,0.00904977375565611
2011 W42,2011-10-23,0.0535714285714286
2011 W43,2011-10-30,0.0395480225988701
2011 W44,2011-11-06,0.0099009900990099
2011 W45,2011-11-13,0.00512820512820513
2011 W46,2011-11-20,0
2011 W47,2011-11-27,0.0112359550561798
2011 W48,2011-12-04,0.0851063829787234
2011 W49,2011-12-11,0.037037037037037
2011 W50,2011-12-18,0.0206185567010309
2011 W51,2011-12-25,0.0700934579439252
2011 W52,2012-01-01,0.0515021459227468
2012 W01,2012-01-08,0.114285714285714
2012 W02,2012-01-15,0.105263157894737
2012 W03,2012-01-22,0.193548387096774
2012 W04,2012-01-29,0.195238095238095
2012 W05,2012-02-05,0.310810810810811
2012 W06,2012-02-12,0.410377358490566
2012 W07,2012-02-19,0.416289592760181
2012 W08,2012-02-26,0.460629921259843
2012 W09,2012-03-04,0.459821428571429
2012 W10,2012-03-11,0.334862385321101
2012 W11,2012-03-18,0.258064516129032
2012 W12,2012-03-25,0.133620689655172
2012 W13,2012-04-01,0.0979020979020979
2012 W14,2012-04-08,0.0914634146341463
2012 W15,2012-04-15,0.0263157894736842
2012 W16,2012-04-22,0.00518134715025907
