time,t,data/E128_1.csv
2010 W02,2010-01-17,0.4414017521902378
2010 W03,2010-01-24,0.5130717908664025
2010 W04,2010-01-31,0.4422351247329839
2010 W05,2010-02-07,0.46723630101536695
2010 W06,2010-02-14,0.5130717908664025
2010 W07,2010-02-21,0.4397350071047456
2010 W08,2010-02-28,0.35241608401479285
2010 W09,2010-03-07,0.38806590945448727
2010 W10,2010-03-14,0.41306708573687034
2010 W11,2010-03-21,0.13680155899612545
2010 W12,2010-03-28,0.1630553229130398
2010 W13,2010-04-04,0.13898011612259686
2010 W14,2010-04-11,0.0547168923560466
2010 W15,2010-04-18,0.0026627231027469152
2010 W16,2010-04-25,0.0026745786033712804
2010 W17,2010-05-02,0.0014801437144059063
2010 W18,2010-05-09,0.007839686826578408
2010 W19,2010-05-16,0.04429973557172034
2010 W20,2010-05-23,0.1213866957757348
2010 W21,2010-05-30,0.08424726724031067
2010 W22,2010-06-06,0.057615579461250496
2010 W23,2010-06-13,0.03098389168219031
2010 W24,2010-06-20,0.004352203903130125
2010 W25,2010-06-27,5.476770775501016e-4
2010 W26,2010-07-04,5.476770775501016e-4
2010 W27,2010-07-11,0.015131696575606868
2010 W28,2010-07-18,0.029715716073663634
2010 W29,2010-07-25,0.05013334337094308
2010 W30,2010-08-01,0.07138434321096865
2010 W31,2010-08-08,0.12852988899927287
2010 W32,2010-08-15,0.23165974116410293
2010 W33,2010-08-22,0.3630647331721042
2010 W34,2010-08-29,0.40592389251333233
2010 W35,2010-09-05,0.4630694383016364
2010 W36,2010-09-12,0.341188703925019
2010 W37,2010-09-19,0.32972983146226015
2010 W38,2010-09-26,0.3713984585995652
2010 W39,2010-10-03,0.22856867270984554
2010 W40,2010-10-10,0.31097894925047287
2010 W41,2010-10-17,0.3297298314622602
2010 W42,2010-10-24,0.19951537165818184
2010 W43,2010-10-31,0.09742723517178431
2010 W44,2010-11-07,0.041249478514810256
2010 W45,2010-11-14,0.03459369812376859
2010 W46,2010-11-21,5.476770775501016e-4
2010 W47,2010-11-28,5.476770775501016e-4
2010 W48,2010-12-05,0.005547912334026695
2010 W49,2010-12-12,0.03179914743052881
2010 W50,2010-12-19,0.05104919160646726
2010 W51,2010-12-26,0.06305061778350773
2010 W52,2011-01-02,0.14280034802274766
2011 W01,2011-01-09,0.35473100774464317
2011 W02,2011-01-16,0.32356242609025687
2011 W03,2011-01-23,0.6630788485607008
2011 W04,2011-01-30,0.3588978704583737
2011 W05,2011-02-06,0.3213961060347992
2011 W06,2011-02-13,0.2859777729680898
2011 W07,2011-02-20,0.06849959210146293
2011 W08,2011-02-27,0.27972747889749405
2011 W09,2011-03-06,0.5714078688586296
2011 W10,2011-03-13,0.4047333603094093
2011 W11,2011-03-20,0.27139375347003303
2011 W12,2011-03-27,0.2880612043249551
2011 W13,2011-04-03,0.14453593307423748
2011 W14,2011-04-10,0.17138904834050095
2011 W15,2011-04-17,0.5547404180037075
2011 W16,2011-04-24,0.16138857782754754
2011 W17,2011-05-01,0.22764169497586267
2011 W18,2011-05-08,0.27972747889749405
2011 W19,2011-05-15,0.3713984585995652
2011 W20,2011-05-22,0.002184658857944166
2011 W21,2011-05-29,0.0032923127361351844
2011 W22,2011-06-05,0.012898537541182975
2011 W23,2011-06-12,0.022504762346230764
2011 W24,2011-06-19,0.027188998779803075
2011 W25,2011-06-26,0.04214212000589706
2011 W26,2011-07-03,0.043524251805985514
2011 W27,2011-07-10,0.03804944150112455
2011 W28,2011-07-17,0.0024117998705347303
2011 W29,2011-07-24,0.0016442198969528242
2011 W30,2011-07-31,0.01804850047521822
2011 W31,2011-08-07,0.04545719743664551
2011 W32,2011-08-14,0.07138434321096865
2011 W33,2011-08-21,0.03721606895837852
2011 W34,2011-08-28,0.009923118183443713
2011 W35,2011-09-04,5.476770775501016e-4
2011 W36,2011-09-11,5.476770775501016e-4
2011 W37,2011-09-18,5.476770775501016e-4
