time,t,data/C247_3.csv
2014 Apr,2014-04-30,0.01692986753370918
2014 May,2014-05-31,0.017461609269874886
2014 Jun,2014-06-30,0.014950517736576581
2014 Jul,2014-07-31,0.015614706010169052
2014 Aug,2014-08-31,0.01369568309227603
2014 Sep,2014-09-30,0.014099896887259458
2014 Oct,2014-10-31,0.015835865060583678
2014 Nov,2014-11-30,0.021282232608120233
2014 Dec,2014-12-31,0.02347918584392445
2015 Jan,2015-01-31,0.02075926138092059
2015 Feb,2015-02-28,0.017513639721714123
2015 Mar,2015-03-26,0.01619521888740958
