time,t,data/C939_2.csv
2008 W01,2008-01-06,0.04427938338243284
2008 W02,2008-01-13,0.041031404381808995
2008 W03,2008-01-20,0.0329089697608235
2008 W04,2008-01-27,0.030384543543571896
2008 W05,2008-02-03,0.03379115102117733
2008 W06,2008-02-10,0.04218542779540971
2008 W07,2008-02-17,0.04529084511054307
2008 W08,2008-02-24,0.041541263864111055
2008 W09,2008-03-02,0.03580803906759103
2008 W10,2008-03-09,0.04087048775495564
2008 W11,2008-03-16,0.050657482658028996
2008 W12,2008-03-23,0.05579245817430975
2008 W13,2008-03-30,0.04715709662373033
2008 W14,2008-04-06,0.04267439547453453
2008 W15,2008-04-13,0.04264753458473519
2008 W16,2008-04-20,0.043259365963497665
2008 W17,2008-04-27,0.04355359219157731
2008 W18,2008-05-04,0.039630783077133885
2008 W19,2008-05-11,0.04631255377068785
2008 W20,2008-05-18,0.04234924606159332
2008 W21,2008-05-25,0.040559432018760916
2008 W22,2008-06-01,0.045008308343764986
2008 W23,2008-06-08,0.04363997813963566
2008 W24,2008-06-15,0.04124181468523708
2008 W25,2008-06-22,0.04794793993970553
2008 W26,2008-06-29,0.06840629886248156
2008 W27,2008-07-06,0.08035817198946449
2008 W28,2008-07-13,0.09475467625211925
2008 W29,2008-07-20,0.10055497036915675
2008 W30,2008-07-27,0.09794109075655491
2008 W31,2008-08-03,0.09055575542941452
2008 W32,2008-08-10,0.07668517127330554
2008 W33,2008-08-17,0.04979651066243765
2008 W34,2008-08-24,0.04831534814035501
2008 W35,2008-08-31,0.04680058928554004
2008 W36,2008-09-07,0.038825080739125356
2008 W37,2008-09-14,0.04234849992576553
2008 W38,2008-09-21,0.04220980156578319
2008 W39,2008-09-28,0.039708256847249546
2008 W40,2008-10-05,0.03573549808433671
2008 W41,2008-10-12,0.03313256179720864
2008 W42,2008-10-19,0.03216233650917924
2008 W43,2008-10-26,0.033395450320522435
2008 W44,2008-11-02,0.03439632379484278
2008 W45,2008-11-09,0.029986048372147495
2008 W46,2008-11-16,0.027995746216962436
2008 W47,2008-11-23,0.030012321250297153
2008 W48,2008-11-30,0.032682641893069936
2008 W49,2008-12-07,0.03382147770178637
2008 W50,2008-12-14,0.03451365921439073
2008 W51,2008-12-21,0.03543066014670668
2008 W52,2008-12-28,0.034792465302030035
